dbcellid,x,y,z,goog14r0seg1_baseid,google_aggloid,dbcelltype,dbsubcelltype,dbsubcelltype2,dbsubcelltype3,nrvoxels,circulardepth
26591,355404,105578,0,0,0,INTERNEURON,512,0,0,65,806
30326,144030,188137,0,5083368973,5141568681,MG_OPC,0,0,0,65,2350
29242,138257,240524,0,5971211523,6917384370,INTERNEURON,0,0,0,321,2758
10008,262451,161174,0,0,0,UNKNOWN2,0,0,0,66,1654
32172,146227,212896,0,0,0,UNCLASSIFIEDNEURON,0,0,512,66,2530
36584,132930,208465,0,0,0,ASTROCYTE,0,0,0,66,2531
43297,296211,61639,0,372238192,852421028,PYRAMIDAL,0,0,0,322,873
36116,326215,94157,0,2003344854,2032474432,MG_OPC,0,0,0,68,914
16085,324505,129257,0,0,0,UNCLASSIFIEDNEURON,0,0,0,69,1117
27669,314637,69856,0,1202333991,1202333991,PYRAMIDAL,0,0,0,325,833
28149,309802,130793,0,0,0,UNCLASSIFIEDNEURON,0,0,0,70,1213
43335,300986,56499,0,0,0,UNCLASSIFIEDNEURON,0,0,0,71,817
47819,165501,267026,0,7122032462,7762593632,ASTROCYTE,0,0,32768,71,2800
45003,306464,44317,0,357812441,372310900,UNKNOWN0,0,0,0,72,712
47810,324943,170578,0,0,0,INTERNEURON,512,0,0,72,1317
47920,348664,216310,0,0,0,ASTROCYTE,0,0,0,72,1329
7889,260400,142065,0,3471374460,3646132537,ASTROCYTE,0,0,0,73,1554
18026,208005,122394,0,0,0,ASTROCYTE,0,0,0,73,1663
26567,364345,95219,0,0,0,UNCLASSIFIEDNEURON,0,0,0,73,698
33099,156603,225501,0,0,0,ASTROCYTE,0,0,0,73,2584
42394,105926,205461,0,0,0,MG_OPC,0,0,0,73,2543
6626,221651,151142,0,0,0,MG_OPC,0,0,0,74,1802
21560,334366,132838,0,0,0,ASTROCYTE,0,0,0,75,1075
8395,253738,150182,0,3747639071,3893356710,UNCLASSIFIEDNEURON,0,0,0,331,1638
7863,236536,145120,0,3689001197,3718116416,MG_OPC,0,0,0,76,1693
47887,301101,187006,0,0,0,PYRAMIDAL,512,0,0,76,1549
22303,282190,109995,0,0,0,ASTROCYTE,0,0,0,77,1245
27367,367625,108303,0,0,0,PYRAMIDAL,512,0,0,77,745
43312,329332,62830,0,0,0,ASTROCYTE,0,0,0,77,713
7888,259448,141932,0,3267558420,3573288294,ASTROCYTE,0,0,0,79,1558
15545,253928,96124,0,1389973309,1782811694,PYRAMIDAL,0,0,0,591,1293
47898,386317,128952,0,2151209538,3068211768,UNKNOWN2,0,0,0,80,724
6694,216421,213616,0,5172973823,5959209281,UNKNOWN2,0,0,0,336,2211
19011,298805,141232,0,2978750148,3007792675,PYRAMIDAL,0,0,0,848,1334
14648,210944,208079,0,5696916374,5798978713,UNCLASSIFIEDNEURON,0,0,0,1104,2211
30358,116753,187482,0,0,0,UNCLASSIFIEDNEURON,0,0,0,81,2392
27383,385262,97234,0,0,0,ASTROCYTE,0,0,0,82,580
47742,326578,247267,0,7040471429,7040471429,PYRAMIDAL,0,0,0,82,1584
4257,186032,179353,0,4195918620,4692047424,UNKNOWN2,1,0,0,1106,2147
15510,250619,118979,0,2525215205,2845150926,INTERNEURON,0,0,0,83,1458
27270,335969,75665,0,0,0,UNCLASSIFIEDNEURON,0,0,0,83,754
43248,274801,70087,0,1215562892,1230119958,MG_OPC,0,0,0,83,1027
15508,248004,112394,0,2583107573,2626719920,MG_OPC,0,0,0,84,1428
36001,225412,113696,0,0,0,UNCLASSIFIEDNEURON,0,0,0,84,1534
48002,330791,48561,0,343913607,489586138,INTERNEURON,512,0,0,85,619
1482,205304,201319,0,5012479504,5507365947,UNCLASSIFIEDNEURON,16,0,0,1109,2201
2195,159596,186037,0,0,0,ASTROCYTE,0,0,0,86,2290
18029,201459,120788,0,0,0,ASTROCYTE,0,0,0,86,1676
23089,317384,101446,0,2221469523,2265126153,MG_OPC,0,0,0,86,1005
36160,328628,86672,0,0,0,UNKNOWN2,0,0,0,86,858
45157,188263,128923,0,0,0,ASTROCYTE,0,0,0,86,1780
1478,199414,200585,0,5216543088,5318545887,PYRAMIDAL,0,0,0,342,2226
3916,237113,129424,0,3208628182,3208628182,UNCLASSIFIEDNEURON,16,0,0,87,1589
47763,277685,180774,0,4462562851,4884152141,PYRAMIDAL,0,0,0,343,1669
30360,119181,188861,0,5111634923,5140779513,MG_OPC,0,0,0,88,2400
36953,215260,209077,0,0,0,UNCLASSIFIEDNEURON,0,0,0,88,2192
43314,340190,65285,0,0,0,INTERNEURON,512,0,0,88,670
18039,222973,106917,0,0,0,UNCLASSIFIEDNEURON,0,0,0,89,1497
4501,205772,189906,0,5041784066,5216455493,UNKNOWN2,0,0,0,345,2127
27109,299526,108296,0,2482870863,2482870863,UNKNOWN2,0,0,0,345,1143
7435,216211,130874,0,0,0,UNKNOWN0,0,2,0,90,1690
36175,335459,113633,0,0,0,UNCLASSIFIEDNEURON,0,0,0,90,969
47677,389407,124689,0,0,0,PYRAMIDAL,512,0,0,90,684
2776,160956,148689,0,3715604240,3802933428,ASTROCYTE,0,0,0,346,2008
27327,288154,77772,0,911073206,1230777122,PYRAMIDAL,0,0,0,602,1015
26430,360983,86432,0,0,0,UNKNOWN2,0,0,0,91,671
18005,227055,126809,0,3120949155,3120963775,UNCLASSIFIEDNEURON,16,0,0,92,1617
2577,161346,163938,0,3818074833,4123220461,PYRAMIDAL,64,0,0,348,2121
32831,112313,196616,0,0,0,ASTROCYTE,0,0,0,94,2468
14200,299642,131247,0,2061004191,2687153542,PYRAMIDAL,0,0,0,862,1274
27125,321237,71392,0,926186532,1275353584,INTERNEURON,0,0,0,95,808
4471,218897,204666,0,5333088267,5711853102,INTERNEURON,0,0,0,352,2147
16168,284680,149224,0,0,0,UNCLASSIFIEDNEURON,0,0,0,97,1460
536,227553,161209,0,4198080970,4198080970,UNCLASSIFIEDNEURON,16,0,0,865,1839
3967,230516,132255,0,0,0,UNCLASSIFIEDNEURON,0,0,0,98,1638
42250,372221,89285,0,1873892355,1888449698,UNCLASSIFIEDNEURON,0,0,0,98,619
33102,155023,219739,0,0,0,ASTROCYTE,0,0,0,100,2550
3920,239235,128007,0,3150487005,3165058771,UNKNOWN2,0,0,0,101,1570
27263,346184,73423,0,0,0,PYRAMIDAL,0,0,0,101,684
26583,347126,129513,0,1727343499,2368093376,PYRAMIDAL,0,0,0,357,979
47829,243519,215064,0,5771032200,6018386693,ASTROCYTE,0,0,0,103,2054
12409,196710,231430,0,6424323249,6613669455,ASTROCYTE,0,0,0,104,2423
14011,240884,145720,0,3732600689,3747375954,UNKNOWN2,0,0,0,104,1676
43353,324343,57118,0,751325433,795011246,UNCLASSIFIEDNEURON,0,0,0,104,705
43341,307343,59396,0,357916169,547056633,PYRAMIDAL,0,0,0,360,804
2556,176087,170309,0,4487619155,4531303709,UNKNOWN2,0,0,0,616,2121
7463,197592,126679,0,0,0,UNCLASSIFIEDNEURON,0,0,0,105,1732
43336,300335,54320,0,561321776,634165675,UNCLASSIFIEDNEURON,0,0,0,105,806
36817,114069,223883,0,6203235465,6363451728,UNKNOWN0,0,0,0,106,2683
44752,286050,61132,0,0,0,PYRAMIDAL,512,0,0,106,917
23954,362328,101860,0,2193874523,2193874523,INTERNEURON,0,0,0,107,745
36203,342722,93583,0,0,0,INTERNEURON,512,0,0,107,817
36498,141669,202559,0,0,0,INTERNEURON,512,0,0,107,2465
14142,276109,142502,0,3501101412,3617573626,ASTROCYTE,0,0,0,108,1471
41040,238344,107821,0,2306316938,2451727266,INTERNEURON,0,0,0,108,1440
2175,158897,176290,0,4691025451,4691025451,UNCLASSIFIEDNEURON,16,0,0,364,2220
43334,296545,52283,0,503063606,575805334,PYRAMIDAL,0,0,0,364,811
27164,331917,68202,0,0,0,INTERNEURON,512,0,0,109,732
27261,339715,75046,0,0,0,UNKNOWN2,0,0,0,109,729
1102,212695,175058,0,4605257635,4721759016,UNCLASSIFIEDNEURON,0,0,0,366,1999
21551,339544,127760,0,0,0,UNKNOWN2,0,0,0,111,1018
2533,179802,177747,0,4546022793,4589941205,UNKNOWN2,2,0,0,1135,2160
18015,223448,118185,0,2815131253,2815131253,UNCLASSIFIEDNEURON,16,0,0,369,1573
392,199195,172918,0,4386711005,4488435496,ASTROCYTE,0,0,0,114,2047
43227,265138,79343,0,1418970671,1506385497,UNKNOWN2,1,0,0,882,1132
45097,205421,114122,0,0,0,UNCLASSIFIEDNEURON,0,0,0,115,1614
6624,217664,151601,0,3396455451,3935816391,UNCLASSIFIEDNEURON,16,0,0,627,1824
36344,167099,235532,0,0,0,PYRAMIDAL,0,0,0,116,2605
7001,219434,139351,0,2597489366,3353659919,PYRAMIDAL,0,0,0,884,1734
5035,206026,156153,0,3877748532,4081023354,UNCLASSIFIEDNEURON,0,0,0,1140,1905
22659,318079,88352,0,1551913339,1624742310,PYRAMIDAL,0,0,0,629,926
18001,222086,139997,0,0,0,UNKNOWN2,0,0,0,118,1727
32810,132654,185883,0,0,0,UNCLASSIFIEDNEURON,0,0,0,118,2357
43307,320898,64257,0,0,0,UNCLASSIFIEDNEURON,0,0,0,118,766
47919,349587,133862,0,2848904139,3314340715,PYRAMIDAL,0,0,0,118,985
18003,226946,137639,0,0,0,UNCLASSIFIEDNEURON,16,0,0,119,1689
43339,303987,57902,0,0,0,INTERNEURON,512,0,0,119,811
5164,172822,181331,0,0,0,UNCLASSIFIEDNEURON,0,0,0,120,2211
13111,301323,153252,0,3763992882,3953235565,ASTROCYTE,0,0,0,120,1383
26706,327891,79104,0,0,0,UNCLASSIFIEDNEURON,0,0,0,120,818
27338,265856,109515,0,2525432815,2539960798,UNCLASSIFIEDNEURON,0,0,0,120,1325
17005,270959,126019,0,2613404451,3035066873,INTERNEURON,0,0,0,121,1401
36166,333300,100364,0,0,0,UNCLASSIFIEDNEURON,0,0,0,122,909
5740,128341,200099,0,0,0,ASTROCYTE,0,0,0,123,2475
36927,197921,220663,0,5581394012,6046171915,PYRAMIDAL,0,0,0,379,2355
27130,319466,63660,0,547041778,722342050,PYRAMIDAL,0,0,0,635,770
23088,316665,100175,0,1696957433,1857773624,PYRAMIDAL,0,0,0,891,1002
26412,334908,90176,0,0,0,UNKNOWN0,0,0,0,124,843
18028,203292,120863,0,0,0,UNCLASSIFIEDNEURON,0,0,0,125,1670
16086,328293,129986,0,2570039605,2876178509,PYRAMIDAL,0,0,0,893,1098
4174,252335,194076,0,5363604362,5363604592,INTERNEURON,0,0,0,126,1893
27670,318223,68085,0,0,0,PYRAMIDAL,512,0,0,126,803
23158,313454,54847,0,605285676,692745529,ASTROCYTE,0,0,0,382,746
44902,312679,51598,0,0,0,UNCLASSIFIEDNEURON,0,0,0,127,729
32814,123947,181004,0,4893321576,4893321576,UNCLASSIFIEDNEURON,0,0,0,383,2332
390,204130,181712,0,0,0,INTERNEURON,0,0,0,128,2083
1467,201088,191355,0,4983410208,5274552864,ASTROCYTE,0,0,0,129,2159
26411,336684,92275,0,0,0,UNKNOWN2,0,0,0,129,845
47676,295379,155601,0,0,0,INTERNEURON,512,0,0,129,1431
27122,314754,75295,0,693666001,867518862,PYRAMIDAL,0,0,0,385,865
10002,266414,161516,0,4272296425,4272296433,UNCLASSIFIEDNEURON,0,0,0,130,1634
22396,298129,87022,0,1754937999,1754967472,INTERNEURON,0,0,0,130,1023
4925,196832,182852,0,4939577645,4939577645,UNCLASSIFIEDNEURON,0,0,0,386,2124
20337,267637,121560,0,1419450824,2685855172,PYRAMIDAL,0,0,0,642,1391
28042,266553,138603,0,3384133767,3544421964,INTERNEURON,512,0,0,131,1500
35001,123585,227022,0,6422016749,6465658638,UNCLASSIFIEDNEURON,0,0,0,387,2694
3688,242639,143858,0,3543634969,3660091444,ASTROCYTE,0,0,0,132,1656
22392,292092,101639,0,0,0,PYRAMIDAL,0,0,0,132,1143
27162,335384,68222,0,0,0,INTERNEURON,512,0,0,133,713
36947,205724,217200,0,0,0,UNCLASSIFIEDNEURON,0,0,0,133,2292
14205,301046,122138,0,2454005096,2454005096,PYRAMIDAL,0,0,0,647,1215
7434,213774,127077,0,3091237029,3091237029,UNCLASSIFIEDNEURON,16,0,0,136,1674
14659,232008,188728,0,0,0,UNCLASSIFIEDNEURON,0,0,0,138,1982
26563,372788,98938,0,1946795617,2034037731,INTERNEURON,16,0,0,138,666
30634,127789,212304,0,5898016630,5956288500,ASTROCYTE,0,0,0,140,2571
7458,201894,123828,0,3003644776,3003644776,UNCLASSIFIEDNEURON,0,0,0,397,1696
7886,256696,144064,0,3383460545,3689629509,UNCLASSIFIEDNEURON,16,0,0,142,1585
26420,347797,88428,0,1698506285,1698506285,INTERNEURON,0,0,0,142,759
7514,255350,180877,0,4374533701,4897891070,INTERNEURON,0,0,32,910,1805
3915,235905,129217,0,3194027196,3194027196,UNKNOWN2,0,0,0,143,1593
26585,347600,110598,0,0,0,UNCLASSIFIEDNEURON,0,0,0,143,880
22395,299333,87614,0,1100814585,1435089863,PYRAMIDAL,0,0,0,655,1020
8397,256684,151503,0,3937145105,3937145105,UNCLASSIFIEDNEURON,0,0,0,145,1630
27165,328770,66919,0,0,0,PYRAMIDAL,0,0,0,145,741
1469,203670,193735,0,5172535710,5172973706,UNCLASSIFIEDNEURON,0,0,0,404,2162
30359,118643,188807,0,5067979433,5097020931,UNCLASSIFIEDNEURON,0,0,0,149,2400
45077,119657,178342,0,4805977563,4820534962,UNCLASSIFIEDNEURON,0,0,0,406,2316
23096,317052,115748,0,0,0,ASTROCYTE,0,0,0,152,1088
28150,310406,131855,0,3138383529,3211096360,ASTROCYTE,0,0,0,152,1215
27258,353799,77833,0,1218382133,1305667001,INTERNEURON,0,0,0,153,666
42607,394658,92300,0,1830922100,1947409820,ASTROCYTE,0,0,0,154,496
43347,319750,57882,0,663981970,663981970,INTERNEURON,0,0,0,154,733
12226,275058,136504,0,3006535717,3355646060,PYRAMIDAL,0,0,0,666,1442
13069,272310,178569,0,4563514009,4840217169,ASTROCYTE,0,0,0,155,1691
7421,213914,131710,0,2771445057,2771460966,UNCLASSIFIEDNEURON,17,0,0,411,1705
3917,239738,130487,0,3179645754,3237830303,UNKNOWN2,0,0,0,157,1584
26413,331786,90734,0,0,0,UNKNOWN2,0,0,0,157,864
36957,215762,218190,0,6148481162,6148481162,UNKNOWN2,0,0,0,413,2240
26594,349942,95282,0,796048135,1858780529,PYRAMIDAL,0,0,0,158,784
27128,321586,68478,0,0,0,INTERNEURON,512,0,0,158,788
15536,241038,96294,0,2073312825,2087840900,UNKNOWN2,0,0,0,414,1350
36128,328784,114552,0,2542165513,2556737679,PYRAMIDAL,0,0,0,414,1013
3883,232328,136452,0,3426825533,3426825533,UNKNOWN2,0,0,0,415,1657
27323,295313,68915,0,750666643,1056252581,PYRAMIDAL,0,0,0,672,923
5148,201971,136491,0,0,0,UNCLASSIFIEDNEURON,0,0,0,162,1785
16161,308762,150122,0,3488237341,3633606075,PYRAMIDAL,0,0,0,418,1321
27337,263853,101257,0,2015332239,2161065365,UNKNOWN2,0,0,0,674,1281
23094,322918,107256,0,0,0,PYRAMIDAL,0,0,0,163,1007
33098,152977,231459,0,6350092819,6597653031,ASTROCYTE,0,0,0,163,2640
1104,212393,178037,0,4605419205,4852773949,ASTROCYTE,0,0,0,164,2020
27166,326209,69608,0,416597459,489412989,PYRAMIDAL,0,0,0,420,771
36311,166117,176387,0,4763855265,4763882890,UNCLASSIFIEDNEURON,16,0,0,420,2199
7862,233025,143532,0,3498195564,3674341704,UNCLASSIFIEDNEURON,0,0,0,165,1700
8702,255273,186590,0,4563061881,4999792026,ASTROCYTE,0,0,0,165,1836
26589,351135,107104,0,0,0,UNKNOWN2,0,0,0,165,840
2802,171336,208115,0,0,0,UNKNOWN0,0,0,0,166,2405
27364,369534,114269,0,2572594306,2572594311,INTERNEURON,0,0,0,166,763
42527,151346,166556,0,4341213604,4443114408,UNKNOWN0,0,0,0,166,2168
36127,329919,113331,0,0,0,UNCLASSIFIEDNEURON,0,0,0,167,1000
36544,145415,219737,0,6218901756,6218918725,UNCLASSIFIEDNEURON,0,0,0,167,2583
26410,339369,85018,0,1217811538,1494427038,PYRAMIDAL,0,0,0,423,788
1480,202126,202146,0,5478178407,5536465784,UNCLASSIFIEDNEURON,0,0,0,936,2222
3919,241330,128349,0,3106641410,3150473756,UNKNOWN2,0,0,0,169,1563
4752,232053,176018,0,0,0,UNCLASSIFIEDNEURON,0,0,0,169,1907
4751,239162,170945,0,4256280054,4300827217,PYRAMIDAL,0,0,0,681,1839
16164,306804,145575,0,3618567130,3720437635,ASTROCYTE,0,0,0,170,1310
23110,301682,74072,0,823555613,1303840135,ASTROCYTE,0,0,0,170,925
14044,284607,158374,0,3996250695,4025350347,ASTROCYTE,0,0,0,171,1511
18043,226292,105639,0,2145589001,2393060136,ASTROCYTE,0,0,0,171,1475
45002,307018,44741,0,357812441,372340107,UNCLASSIFIEDNEURON,0,0,0,171,713
15535,243370,98013,0,1564103172,1607818618,PYRAMIDAL,0,0,0,685,1352
27266,348781,77854,0,1305476895,1305476895,INTERNEURON,0,0,0,175,695
27375,380844,90148,0,1757684425,1903284708,ASTROCYTE,0,0,0,175,571
920,182286,166222,0,4109233421,4429607597,ASTROCYTE,0,0,0,176,2069
2782,181012,190536,0,0,0,INTERNEURON,0,0,0,177,2244
28248,148033,223862,0,5869092790,6277000762,UNCLASSIFIEDNEURON,16,0,0,177,2604
22319,290285,120256,0,2657717994,2890165768,INTERNEURON,16,0,0,180,1264
44901,314546,49522,0,372764274,445492248,INTERNEURON,16,0,0,180,707
30350,132645,189515,0,0,0,UNKNOWN2,0,0,0,181,2385
27365,372629,111414,0,2398492679,2485427182,PYRAMIDAL,0,0,0,182,729
27366,370325,110093,0,0,0,PYRAMIDAL,512,0,0,182,737
36037,248244,107128,0,2408640311,2452033576,UNCLASSIFIEDNEURON,0,0,0,183,1392
43298,292443,63670,0,0,0,UNCLASSIFIEDNEURON,0,0,0,183,904
42152,301775,84478,0,1638598186,1638598186,ASTROCYTE,0,0,0,184,988
18853,263447,133146,0,2933341526,2933341724,PYRAMIDAL,0,2,0,440,1484
4451,212070,200836,0,4824798917,5275093279,PYRAMIDAL,0,0,0,697,2162
7882,250929,143182,0,3631255890,3631255890,UNCLASSIFIEDNEURON,16,0,0,188,1610
4525,218744,192813,0,0,0,UNCLASSIFIEDNEURON,0,0,0,191,2078
36356,160393,173798,0,4574288894,4574289123,UNKNOWN2,0,0,0,447,2197
7436,220105,131568,0,2378970653,3208059817,INTERNEURON,0,0,0,448,1679
8389,267020,145542,0,3195853653,3660968552,PYRAMIDAL,0,0,0,448,1539
39311,363390,82780,0,1407959851,1480527445,UNKNOWN2,0,0,0,193,637
6906,170835,158968,0,4036446518,4152671795,INTERNEURON,0,0,0,194,2056
22330,295811,134143,0,0,0,UNKNOWN2,0,0,0,194,1312
38843,369893,105059,0,0,0,UNKNOWN2,0,0,0,194,715
6909,165590,159924,0,3905170220,4210695556,UNCLASSIFIEDNEURON,0,2,0,196,2079
45173,165900,140682,0,3570163627,3570178363,ASTROCYTE,0,0,0,197,1934
2580,163224,163186,0,4210782400,4254338397,PYRAMIDAL,16,0,0,709,2110
18017,219451,119172,0,2378503122,2785929484,PYRAMIDAL,16,0,0,200,1596
45155,191804,123606,0,2974238780,2974238780,PYRAMIDAL,512,0,0,712,1729
14211,313163,119734,0,2701755761,2847311953,INTERNEURON,0,0,0,202,1133
28313,141312,224605,0,6364342526,6364342526,UNCLASSIFIEDNEURON,0,0,0,458,2631
5138,194845,139045,0,3512913025,3512913025,UNKNOWN2,0,0,0,203,1830
7891,255315,139444,0,3543999741,3543999741,UNCLASSIFIEDNEURON,16,0,0,203,1564
48003,330383,47107,0,344015228,431342855,ASTROCYTE,0,0,0,203,612
7453,205537,125002,0,3047448056,3047448056,UNCLASSIFIEDNEURON,0,0,0,204,1691
14336,275177,118474,0,2671224886,2773241425,ASTROCYTE,0,0,0,204,1333
21559,337164,123828,0,2775358798,2935356845,ASTROCYTE,0,0,0,204,1012
2454,147471,199396,0,5534771884,5534771884,UNKNOWN2,0,0,0,460,2426
33137,154070,193400,0,4996055344,5097998465,UNKNOWN2,0,0,0,461,2362
23097,324968,124588,0,2251605626,2251605626,PYRAMIDAL,0,0,0,717,1090
20335,253412,127260,0,2888955005,3121839845,ASTROCYTE,0,0,0,206,1498
26699,358077,90381,0,1509831056,1669697954,PYRAMIDAL,0,0,0,206,710
2781,177409,188031,0,4836786953,5055466165,PYRAMIDAL,0,0,0,718,2241
45172,168489,139726,0,3526551197,3526594345,UNCLASSIFIEDNEURON,0,0,0,718,1920
36782,112025,214874,0,5853878446,5911873487,UNCLASSIFIEDNEURON,0,0,0,975,2614
14141,278309,142538,0,3632058263,3632174066,UNKNOWN2,0,0,0,208,1459
36487,140151,192785,0,5039449512,5257952563,ASTROCYTE,0,0,0,208,2395
43346,305707,63008,0,969126778,969126778,UNCLASSIFIEDNEURON,64,0,0,208,835
918,191981,164179,0,4007814566,4298929416,ASTROCYTE,0,0,0,209,2018
17625,181416,223128,0,6205514408,6321999476,ASTROCYTE,0,0,0,209,2457
4467,214300,202393,0,5580765592,5595293241,UNKNOWN2,0,0,0,721,2159
7432,215347,124936,0,2422057987,2916798805,PYRAMIDAL,0,0,0,721,1653
43277,289988,72807,0,0,0,PYRAMIDAL,512,0,0,211,974
10001,262857,162953,0,3326984141,3879545451,PYRAMIDAL,0,0,0,212,1662
13070,273470,178080,0,3618026379,4636242298,UNKNOWN2,16,0,0,212,1681
22658,320484,91208,0,1303709577,1595831695,PYRAMIDAL,0,0,0,470,929
3937,237792,120257,0,2830214431,2888399064,UNCLASSIFIEDNEURON,0,0,0,216,1526
27369,362284,111758,0,2528396891,2528396891,UNKNOWN2,0,0,0,216,796
43300,305713,66179,0,0,0,PYRAMIDAL,512,0,0,216,855
17619,167005,231925,0,0,0,UNCLASSIFIEDNEURON,0,0,0,217,2583
5161,169477,181565,0,4618413580,4894986554,ASTROCYTE,0,0,0,218,2225
15534,242900,99835,0,2087871600,2204415272,INTERNEURON,0,0,0,218,1367
8657,275417,168824,0,3937788744,4432776289,UNCLASSIFIEDNEURON,16,0,0,219,1621
6493,222468,121149,0,2917002434,2917002434,UNCLASSIFIEDNEURON,0,0,0,220,1598
42523,145850,169061,0,4064700596,4413897520,PYRAMIDAL,0,0,0,732,2200
26590,354487,104984,0,1655563637,1655563637,PYRAMIDAL,0,0,0,221,809
18018,216638,119856,0,2727671250,2742214075,PYRAMIDAL,0,0,0,222,1612
33135,154059,190706,0,5083644807,5243833914,UNKNOWN2,0,0,0,223,2342
36316,166211,207561,0,5114337246,5593761230,PYRAMIDAL,2,0,0,223,2421
1103,215839,177658,0,4605419205,4794632593,ASTROCYTE,0,0,0,224,2001
14127,274210,151842,0,3923187968,3937467331,UNKNOWN2,0,0,0,224,1535
535,225641,161499,0,4065635891,4270924069,INTERNEURON,0,0,0,225,1850
27624,302159,59889,0,357782986,678012502,PYRAMIDAL,0,0,0,226,833
1012,190390,144196,0,3148662058,3279808989,PYRAMIDAL,0,0,0,738,1883
7881,248604,143841,0,3500137617,3543838074,INTERNEURON,0,0,0,227,1626
5152,205889,135869,0,2931939642,3018669265,PYRAMIDAL,0,0,0,484,1766
28024,257838,125341,0,2684408474,3049128526,UNKNOWN2,0,0,0,229,1464
42534,156341,156475,0,4079358835,4079358835,UNCLASSIFIEDNEURON,0,0,0,485,2078
7899,248710,137885,0,3485579943,3485579943,UNCLASSIFIEDNEURON,16,0,0,232,1588
43309,326050,63551,0,824534813,824534813,INTERNEURON,0,0,0,232,735
42073,349151,126840,0,0,0,UNCLASSIFIEDNEURON,0,0,0,233,953
696,225662,167458,0,0,0,UNCLASSIFIEDNEURON,16,0,0,234,1888
1473,202128,194891,0,4533420703,5172551038,PYRAMIDAL,0,0,0,1004,2177
6852,189517,150776,0,3483756402,3832938137,ASTROCYTE,0,0,0,237,1933
7451,222454,137267,0,3338739020,3440887186,UNCLASSIFIEDNEURON,16,0,0,237,1707
18047,230495,110281,0,2538544672,2553320720,UNKNOWN2,0,0,0,237,1490
917,193818,162085,0,4225983536,4284400671,UNKNOWN2,0,0,0,493,1996
4701,168266,198446,0,5317465770,5506358346,UNCLASSIFIEDNEURON,0,0,0,238,2350
18016,220752,119011,0,2407779363,2771431128,PYRAMIDAL,16,0,0,238,1590
2755,174055,146456,0,3745141937,3745141937,UNCLASSIFIEDNEURON,0,0,0,239,1954
16066,314826,134652,0,3269149335,3283721402,UNCLASSIFIEDNEURON,0,0,0,239,1204
27628,294011,57662,0,663061573,692191113,PYRAMIDAL,0,0,0,239,857
28183,173168,218317,0,6088821916,6117952415,UNKNOWN2,0,0,0,239,2465
43267,287333,67867,0,633932380,793872304,PYRAMIDAL,0,0,0,495,955
15504,252545,111998,0,2525009868,2568653115,ASTROCYTE,0,0,0,240,1404
20341,240981,116746,0,2772043698,2772043698,UNKNOWN2,0,0,0,240,1488
26581,346482,119566,0,2499340950,2702792435,PYRAMIDAL,0,0,0,240,933
21248,347203,94220,0,1436782663,1873162640,UNKNOWN2,0,0,0,241,795
8668,281474,165672,0,4403823534,4403823534,PYRAMIDAL,0,0,0,242,1568
20342,238788,117351,0,2786527903,2786527903,UNKNOWN2,0,0,0,242,1502
27119,313652,80275,0,781768171,1085541601,PYRAMIDAL,0,0,0,754,901
30327,143061,189650,0,4806680057,5185269121,ASTROCYTE,0,0,0,245,2364
7900,250396,137786,0,2656505990,3398412368,UNCLASSIFIEDNEURON,16,0,0,246,1579
4479,220679,209220,0,5857512637,5857512637,UNCLASSIFIEDNEURON,64,0,0,247,2162
23154,316510,52313,0,372691296,387248729,PYRAMIDAL,0,0,0,247,714
26587,346485,102762,0,2105961503,2280603216,ASTROCYTE,0,0,0,249,845
27121,319133,75168,0,329384517,1100886316,PYRAMIDAL,0,0,0,505,841
4109,234830,181253,0,4940876213,4940876223,UNKNOWN0,0,2,0,250,1923
6595,207787,176438,0,4416131982,4765255636,ASTROCYTE,0,0,0,250,2032
7433,214853,128754,0,2567746563,3149758183,PYRAMIDAL,0,0,0,250,1681
4938,223556,171283,0,4547233244,4591109411,UNCLASSIFIEDNEURON,0,0,0,251,1922
42150,284865,87704,0,0,0,PYRAMIDAL,512,0,0,255,1094
20327,278329,106042,256,2031190321,2409385197,INTERNEURON,0,0,0,256,1241
45081,141663,162739,256,4079067680,4079067680,PYRAMIDAL,512,0,0,1280,2160
16313,321433,224628,256,6093743493,6341287640,ASTROCYTE,0,0,0,257,1555
9685,298818,214694,256,5336695897,6049355955,INTERNEURON,0,0,0,258,1681
43553,226158,244542,256,6993135025,6993135025,PYRAMIDAL,2,0,0,770,2303
555,212398,152371,256,3921245833,3964785172,INTERNEURON,0,0,0,259,1852
735,188245,174217,256,4575414233,4619071234,INTERNEURON,128,0,0,259,2102
14139,283805,143153,256,3530391435,3603279042,ASTROCYTE,0,0,32768,259,1432
47902,183433,125374,256,3104931853,3104931857,INTERNEURON,512,0,0,259,1769
16520,315539,209582,256,5352421181,5860638217,UNKNOWN2,0,0,0,260,1544
18871,280591,96178,256,2030956540,2030956540,ASTROCYTE,0,0,0,260,1168
27667,316629,69528,256,1158823480,1173263828,ASTROCYTE,0,0,0,260,820
8663,278192,166903,256,3470630047,4229049129,PYRAMIDAL,0,0,0,516,1594
13533,307777,224816,256,6369818565,6384463084,UNCLASSIFIEDNEURON,0,0,0,772,1655
24817,420762,200318,256,5237832412,5471419125,PYRAMIDAL,0,0,0,261,747
25739,414750,168620,256,3826280514,4408408057,PYRAMIDAL,0,0,0,261,688
11572,259384,212411,256,5960785268,5960785268,INTERNEURON,0,0,0,262,1939
